Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3240, 3300, 393, 23, 0.1115167398967, 0.112852324693017, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3300, 3540, 1501, 65, -0.205703950106712, -0.214107433823532, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3540, 3600, 380, 6, -1.24297079858066, -1.25107521914084, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3600, 3660, 405, 2, -2.41626385178092, -2.42743535335368, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3660, 3720, 404, 7, -1.14850060202606, -1.15676293137143, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3720, 3780, 395, 3, -1.98312402151653, -1.99341437569106, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3780, 3840, 406, 7, -1.15352573822873, -1.1618492745762, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3840, 3900, 443, 12, -0.691675910709927, -0.698246280074632, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3900, 3960, 424, 9, -0.941528413288658, -0.949249441167815, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 3960, 4020, 418, 4, -1.7500460830996, -1.76046500666964, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4020, 4140, 782, 14, -1.11520687392659, -1.1310594190753, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4140, 4200, 329, 14, -0.223989779604554, -0.225917562756384, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4200, 4260, 290, 9, -0.551604562391706, -0.555230980871048, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4260, 4320, 280, 6, -0.931843107554195, -0.936894090627485, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4320, 4500, 668, 18, -0.697075075387698, -0.707087516412982, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4500, 4560, 174, 10, 0.0922441947756678, 0.0927258587163672, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4560, 4800, 534, 24, -0.166831365764605, -0.169234979375509, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4800, 4860, 114, 8, 0.305527977173589, 0.306677575911911, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4860, 4920, 108, 3, -0.665822531883593, -0.667369627667634, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 4920, 5040, 180, 4, -0.89466410431244, -0.897822249774828, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 5040, 5220, 195, 3, -1.26935755375385, -1.27354697996929, 1, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 5220, 5340, 101, 1, -1.71564465638227, -1.7181288377826, 0, 
1, 2, dynamic_Infraestructura/Dist_redEPM, 5340, 5580, 97, 0, 0, 0, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 0, 60, 1641, 122, 0.367739071743304, 0.389367015258348, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 60, 120, 1283, 60, -0.125192043859251, -0.129700203449224, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 120, 240, 2494, 146, 0.11181297036617, 0.120894539317819, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 240, 720, 10148, 541, 0.0126975300425636, 0.0179425610953027, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 720, 840, 2495, 111, -0.177479297267086, -0.190032628623125, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 840, 900, 1081, 81, 0.376219405296122, 0.390562809513933, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 900, 1860, 7498, 472, 0.189131682365604, 0.2469285848381, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 1860, 1920, 350, 5, -1.34458097499144, -1.35234434339467, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 1920, 2040, 645, 5, -1.9625047343138, -1.97932238245671, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2040, 2160, 617, 12, -1.03079627863702, -1.04271129765759, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2160, 2340, 1036, 34, -0.493867227422828, -0.505969973473287, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 2340, 2400, 326, 14, -0.214420328588403, -0.216256538046239, 0, 
